symbol,timestamp_utc,open,high,low,close,volume,ema20,ema50,ema200,rsi14,macd_line,macd_signal,macd_hist,atr14,adx14,bb_upper,bb_mid,bb_lower,bb_width_pct,atr_percentile,bb_width_percentile,ema_stack,higher_high_higher_low,lower_high_lower_low,regime,strong_uptrend,panic,compression,supertrend_dir_10_3,donchian_high20,donchian_low10,keltner_upper_20_10_2,keltner_mid20,atr_breakout_level_14_1p5
BTC/USD,2025-11-09T14:00:00+00:00,102955.92,104000.0,102942.48,102981.97,0.345,102162.275914,102213.50388,104401.522898,61.1,54.874659,-49.269576,104.144235,594.429962,23.02,102790.973534,102115.8695,101440.765466,1.322,21.2,16.3,DOWN,False,False,COMPRESSION,False,False,True,1,104000.0,101526.28,103380.530567,102162.275914,103516.684942
BTC/USD,2025-11-09T15:00:00+00:00,102895.41,104102.52,102895.41,103812.12,0.1691,102319.403922,102276.194708,104395.658192,68.21,178.408999,-3.733861,182.14286,638.192821,24.82,103200.077807,102198.2845,101196.491193,1.96,27.5,33.6,MIXED,False,False,NEUTRAL,False,False,False,1,104102.52,101526.28,103657.25511,102319.403922,103939.259232
BTC/USD,2025-11-09T16:00:00+00:00,103681.16,103991.51,103350.13,103563.01,0.1254,102437.842596,102326.658053,104387.373136,64.4,253.289989,47.670909,205.61908,638.420477,26.48,103432.117651,102267.1895,101102.261349,2.278,27.7,40.0,MIXED,False,False,NEUTRAL,False,False,False,1,104102.52,101526.28,103770.184665,102437.842596,104769.750716
BTC/USD,2025-11-09T17:00:00+00:00,103876.07,103982.8,103357.53,103805.17,0.1064,102568.064253,102384.638913,104381.58007,66.37,328.388543,103.814436,224.574107,637.481157,28.03,103684.986993,102340.5145,100996.042007,2.627,27.3,46.9,MIXED,False,False,NEUTRAL,False,False,False,1,104102.52,101526.28,103892.226116,102568.064253,104519.231736
BTC/USD,2025-11-09T18:00:00+00:00,103790.39,104477.62,103503.66,104477.62,0.8584,102749.926705,102466.716603,104382.535691,71.13,437.126856,170.47692,266.649936,661.51536,30.07,104079.017028,102442.6985,100806.379972,3.195,31.1,61.2,MIXED,False,False,NEUTRAL,False,False,False,1,104477.62,101526.28,104136.464382,102749.926705,104797.443041
BTC/USD,2025-11-09T19:00:00+00:00,104499.17,104760.54,104103.15,104760.54,0.4131,102941.413686,102556.670462,104386.296928,72.87,539.908306,244.363197,295.545109,661.220692,32.25,104480.44411,102557.026,100633.60789,3.751,31.1,71.2,MIXED,False,False,NEUTRAL,False,False,False,1,104760.54,101526.28,104320.775594,102941.413686,105469.451038
BTC/USD,2025-11-09T20:00:00+00:00,104760.54,105000.0,104476.06,104747.92,0.2901,103113.461906,102642.601816,104389.895167,72.66,613.275558,318.145669,295.129888,651.414928,34.49,104821.987638,102688.973,100555.958362,4.154,29.9,77.3,MIXED,False,False,NEUTRAL,False,False,False,1,105000.0,101883.97,104459.675624,103113.461906,105737.662392
BTC/USD,2025-11-09T21:00:00+00:00,104744.05,104849.06,104319.8,104720.85,0.2968,103266.546487,102724.101745,104393.18825,72.18,661.608697,386.838275,274.770422,642.689576,35.97,105109.412892,102814.4125,100519.412108,4.464,28.4,81.3,MIXED,False,False,NEUTRAL,False,False,False,1,105000.0,101935.31,104583.990833,103266.546487,105711.954364
BTC/USD,2025-11-09T22:00:00+00:00,104715.99,104846.67,104126.44,104597.1,0.1141,103393.265869,102797.552657,104395.217223,69.9,682.065047,445.883629,236.181417,648.228178,36.63,105322.135794,102956.7675,100591.399206,4.595,29.5,82.0,MIXED,False,False,NEUTRAL,False,False,False,1,105000.0,101951.68,104723.01178,103393.265869,105693.192267
BTC/USD,2025-11-09T23:00:00+00:00,104843.01,105499.99,104500.12,104904.38,0.7195,103537.1815,102880.173337,104400.283519,72.24,714.831645,499.673232,215.158412,673.345451,37.99,105557.570657,103113.509,100669.447343,4.741,32.9,83.7,MIXED,True,False,NEUTRAL,False,False,False,1,105499.99,102895.41,104933.926821,103537.1815,105607.118176
BTC/USD,2025-11-10T00:00:00+00:00,104900.18,106454.98,104371.8,106347.9,1.0014,103804.868977,103016.162618,104419.662788,80.09,847.509844,569.240555,278.269289,774.047919,39.98,106092.529837,103331.31,100570.090163,5.344,45.9,89.2,MIXED,True,False,NEUTRAL,False,False,False,1,106454.98,102895.41,105478.575765,103804.868977,106065.451878
BTC/USD,2025-11-10T01:00:00+00:00,106454.21,106633.78,105756.94,105975.75,2.0697,104011.61955,103132.224868,104435.146242,74.26,912.114588,637.815361,274.299227,781.39021,41.93,106448.361004,103529.1715,100609.981996,5.639,47.1,91.3,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,103350.13,105693.32366,104011.61955,107519.985315
BTC/USD,2025-11-10T02:00:00+00:00,105920.04,105968.07,105545.12,105968.07,0.2077,104197.948164,103243.434481,104450.399215,74.14,951.723723,700.597034,251.12669,756.335909,43.1,106725.21579,103738.983,100752.75021,5.757,44.4,92.1,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,103357.53,105797.607863,104197.948164,107110.253864
BTC/USD,2025-11-10T03:00:00+00:00,106197.29,106279.81,105856.26,106182.88,0.7252,104386.989292,103358.706855,104467.63783,75.34,989.046508,758.286929,230.759579,732.565487,44.43,106981.288825,103960.627,100939.965175,5.811,41.6,92.3,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,103503.66,105911.39302,104386.989292,107066.918231
BTC/USD,2025-11-10T04:00:00+00:00,105901.77,106298.52,105809.87,106295.48,0.2704,104568.750312,103473.874429,104485.825314,75.97,1015.999156,809.829374,206.169782,715.142952,45.51,107222.988049,104173.0235,101123.058951,5.856,39.1,92.8,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104103.15,106038.443667,104568.750312,107255.594429
BTC/USD,2025-11-10T05:00:00+00:00,105892.96,106477.42,105892.96,106264.26,1.3134,104730.227425,103583.301314,104503.521182,75.4,1023.047081,852.472915,170.574166,705.808456,46.66,107339.723716,104408.026,101476.328284,5.616,38.0,90.7,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104126.44,106169.843445,104730.227425,107354.192684
BTC/USD,2025-11-10T06:00:00+00:00,106257.6,106464.73,105978.84,106143.84,0.0833,104864.857194,103683.714596,104519.842762,73.1,1007.30415,883.439162,123.864988,690.099995,47.73,107401.814933,104621.569,101841.323067,5.315,36.0,88.4,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104126.44,106257.689612,104864.857194,107299.409992
BTC/USD,2025-11-10T07:00:00+00:00,106145.69,106603.55,106145.68,106339.6,1.2834,105005.30889,103787.866965,104537.949799,74.46,999.106877,906.572705,92.534172,673.643567,48.83,107487.257372,104822.4405,102157.623628,5.084,33.2,86.7,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104126.44,106350.800066,105005.30889,107154.30535
BTC/USD,2025-11-10T08:00:00+00:00,106599.52,106599.52,105866.98,106214.68,0.0985,105120.487091,103883.036103,104554.633682,71.96,971.333551,919.524874,51.808676,677.850455,48.89,107410.999606,105036.409,102661.818394,4.521,33.6,80.1,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104371.8,106477.937149,105120.487091,107356.375682
BTC/USD,2025-11-10T09:00:00+00:00,106101.5,106632.09,105884.46,106623.5,0.0651,105263.631177,103990.505276,104575.219416,74.93,971.116916,929.843283,41.273633,682.834708,48.98,107431.698758,105236.332,103040.965242,4.172,34.9,76.0,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104371.8,106634.86223,105263.631177,107238.932062
BTC/USD,2025-11-10T10:00:00+00:00,106541.43,106612.2,105959.39,105959.39,0.0133,105329.893922,104067.716441,104588.992258,63.22,906.902892,925.255205,-18.352312,681.497229,49.06,107339.459347,105385.203,103430.946653,3.709,34.7,68.3,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,105545.12,106696.82387,105329.893922,107645.745843
BTC/USD,2025-11-10T11:00:00+00:00,106324.37,106340.73,105986.63,106301.75,0.0466,105422.451644,104155.3256,104606.034624,66.15,873.568453,914.917854,-41.349401,660.057427,49.14,107361.772228,105509.6845,103657.596772,3.511,31.5,64.4,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,105545.12,106728.956597,105422.451644,106949.47614
BTC/USD,2025-11-10T12:00:00+00:00,106336.41,106336.41,105881.3,105893.67,0.0538,105467.329583,104223.495969,104618.846916,60.0,804.943141,892.922912,-87.979771,645.418325,48.78,107253.328388,105626.2175,103999.106612,3.081,28.9,54.8,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,105809.87,106734.20604,105467.329583,107269.877487
BTC/USD,2025-11-10T13:00:00+00:00,106091.63,106524.24,105992.72,106402.89,0.2387,105556.430575,104308.962402,104636.598588,64.44,782.625268,870.863383,-88.238115,644.35773,48.73,107183.482071,105756.1035,104328.724929,2.699,28.7,46.9,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,105809.87,106822.733386,105556.430575,106860.206595
BTC/USD,2025-11-10T14:00:00+00:00,106594.39,106594.39,104750.01,104750.01,1.6657,105479.628615,104326.258386,104637.72706,46.42,624.367274,821.564161,-197.196888,730.073607,45.39,107152.54925,105769.723,104386.89675,2.615,41.7,44.7,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104750.01,106988.177146,105479.628615,107498.00041
BTC/USD,2025-11-10T15:00:00+00:00,104705.99,105594.98,104606.94,104719.04,0.799,105407.191604,104341.661586,104638.536144,46.16,490.790129,755.409355,-264.619225,748.499778,42.57,107156.636158,105767.648,104378.659842,2.626,44.3,44.9,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106962.493282,105407.191604,105872.759666
BTC/USD,2025-11-10T16:00:00+00:00,105101.63,105398.03,104776.82,105181.76,0.3859,105385.721928,104374.606622,104643.941357,50.62,417.454758,687.818435,-270.363677,743.534793,39.95,107126.534766,105789.34,104452.145234,2.528,43.6,43.5,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106921.291437,105385.721928,105834.34219
BTC/USD,2025-11-10T17:00:00+00:00,105296.25,105921.98,105220.01,105637.64,0.1548,105409.714125,104424.137343,104653.828905,54.61,391.607448,628.576238,-236.96879,743.298022,37.78,107082.558033,105835.1795,104587.800967,2.357,43.5,40.8,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106939.770684,105409.714125,106296.707034
BTC/USD,2025-11-10T18:00:00+00:00,105959.48,106108.68,105544.0,105544.0,1.3875,105422.503256,104468.053526,104662.686329,53.65,359.424085,574.745807,-215.321722,730.539592,36.11,107003.852257,105882.5245,104761.196743,2.118,41.3,35.9,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106912.490159,105422.503256,106733.449388
BTC/USD,2025-11-10T19:00:00+00:00,105848.44,105968.07,105452.74,105968.07,0.0557,105474.461994,104526.877701,104675.675221,57.3,363.942145,532.585075,-168.64293,715.167479,34.33,106963.411218,105935.709,104908.006782,1.94,39.2,32.4,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106918.516206,105474.461994,106616.751218
BTC/USD,2025-11-10T20:00:00+00:00,106024.85,106291.76,105708.42,105807.12,0.0572,105506.143708,104577.083281,104686.933378,55.52,350.495131,496.167086,-145.671956,705.75123,33.28,106919.89409,105908.67,104897.44591,1.91,37.9,31.7,MIXED,True,False,NEUTRAL,False,False,False,1,106633.78,104606.94,106922.4605,105506.143708,107026.696845
BTC/USD,2025-11-10T21:00:00+00:00,106212.89,106212.89,105311.0,105661.35,0.1092,105520.92526,104619.603545,104696.629066,53.87,324.337098,461.801088,-137.463991,719.761142,31.35,106909.276315,105892.95,104876.623685,1.92,39.9,31.9,MIXED,False,False,NEUTRAL,False,False,False,1,106632.09,104606.94,106975.988372,105520.92526,106886.761713
BTC/USD,2025-11-10T22:00:00+00:00,105661.27,106108.54,105354.11,106108.54,0.1973,105576.888569,104677.99321,104710.677931,57.98,335.82004,436.604879,-100.784839,722.237489,29.57,106920.21321,105899.9735,104879.73379,1.927,40.3,32.1,MIXED,False,False,NEUTRAL,False,False,False,1,106632.09,104606.94,107037.33137,105576.888569,106744.706234
BTC/USD,2025-11-10T23:00:00+00:00,106108.51,106287.79,105761.32,106194.85,0.036,105635.742038,104737.47779,104725.445812,58.74,347.874766,418.858856,-70.984091,708.254097,28.28,106921.48867,105900.572,104879.65533,1.928,38.4,32.4,UP,False,False,NEUTRAL,False,False,False,1,106632.09,104606.94,107055.434559,105635.742038,107170.921146
BTC/USD,2025-11-11T00:00:00+00:00,105934.44,106190.88,105596.29,105785.55,0.2951,105650.009463,104778.578661,104735.994113,53.76,320.704254,399.227936,-78.523681,700.418804,26.67,106880.623165,105875.0755,104869.527835,1.899,37.3,31.1,UP,False,False,NEUTRAL,False,False,False,1,106632.09,104606.94,107047.444732,105650.009463,107245.478207
BTC/USD,2025-11-11T01:00:00+00:00,106188.71,107428.72,105893.6,106041.16,0.5192,105687.261895,104828.091655,104748.980838,56.25,316.152609,382.61287,-66.460261,767.758176,27.15,106856.821436,105863.9205,104871.019564,1.876,46.8,29.9,UP,True,False,TREND_UP,True,False,False,1,107428.72,104776.82,107273.587637,105687.261895,106937.187263
BTC/USD,2025-11-11T02:00:00+00:00,106450.63,107087.06,105664.64,106851.3,0.3908,105798.122667,104907.433158,104769.899437,63.06,373.610179,380.812332,-7.202153,814.519734,27.07,106976.40071,105899.2935,104822.18629,2.034,52.1,35.2,UP,True,False,TREND_UP,True,False,False,1,107428.72,105220.01,107510.299835,105798.122667,107262.939602
BTC/USD,2025-11-11T03:00:00+00:00,106846.84,107086.43,106395.6,106512.08,0.4252,105866.118604,104970.360485,104787.234567,58.93,387.308843,382.111634,5.197209,805.684753,26.99,107001.622188,105907.9175,104814.212812,2.065,51.1,36.3,UP,True,False,TREND_UP,True,False,False,1,107428.72,105311.0,107545.244055,105866.118604,108059.82713
BTC/USD,2025-11-11T04:00:00+00:00,106636.92,106636.92,105756.94,105757.18,0.0992,105855.743498,105001.216153,104796.885765,50.92,333.407695,372.370846,-38.963151,810.991557,25.56,106971.237968,105885.0425,104798.847032,2.052,51.9,35.9,UP,True,False,NEUTRAL,False,False,False,1,107428.72,105311.0,107542.952404,105855.743498,107728.567335
BTC/USD,2025-11-11T05:00:00+00:00,106091.83,106091.83,105220.89,105254.88,0.199,105798.518403,105011.163754,104801.442922,46.41,247.308418,347.358361,-100.049943,815.273588,24.16,106880.306215,105816.6115,104752.916785,2.01,52.5,34.7,UP,True,False,NEUTRAL,False,False,False,1,107428.72,105220.89,107491.194419,105798.518403,106980.090383
BTC/USD,2025-11-11T06:00:00+00:00,105548.38,105548.38,104915.93,105248.42,0.1537,105746.128079,105020.467921,104805.890455,46.35,176.518062,313.190301,-136.672239,802.214761,23.32,106870.504526,105781.063,104691.621474,2.06,50.8,36.4,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104915.93,107396.026493,105746.128079,106458.202141
BTC/USD,2025-11-11T07:00:00+00:00,105453.65,105453.65,104811.33,105106.29,0.0674,105685.191119,105023.833493,104808.879505,45.04,107.705924,272.093426,-164.387501,790.793706,22.7,106821.031935,105721.29,104621.548065,2.08,49.3,36.9,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104811.33,107298.563692,105685.191119,106434.61056
BTC/USD,2025-11-11T08:00:00+00:00,104760.69,105358.52,104760.69,104866.18,0.0653,105607.19006,105017.651003,104809.449659,42.84,33.411789,224.357098,-190.945309,777.010584,22.2,106827.142624,105669.9155,104512.688376,2.19,47.9,38.7,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104760.69,107178.791375,105607.19006,106271.805877
BTC/USD,2025-11-11T09:00:00+00:00,105197.41,105475.34,104895.53,105281.57,0.1691,105576.178626,105028.000767,104814.147374,47.61,7.959897,181.077658,-173.117761,765.021257,21.48,106731.576279,105613.8495,104496.122721,2.117,46.4,37.2,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104760.69,107112.45181,105576.178626,106013.711886
BTC/USD,2025-11-11T10:00:00+00:00,105248.28,105248.28,104906.21,105243.12,0.0045,105544.458757,105036.436816,104818.415758,47.22,-15.138992,141.834328,-156.97332,737.18831,20.81,106699.224526,105638.505,104577.785474,2.008,43.1,34.7,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104760.69,107002.176622,105544.458757,106387.352465
BTC/USD,2025-11-11T11:00:00+00:00,105231.23,105471.07,105056.97,105201.12,0.0425,105511.759828,105042.89498,104822.223761,46.76,-36.414316,106.184599,-142.598915,714.110574,19.68,106658.590854,105662.609,104666.627146,1.885,39.2,30.8,UP,True,False,RANGE,False,False,False,1,107428.72,104760.69,106906.525906,105511.759828,106314.28586
BTC/USD,2025-11-11T12:00:00+00:00,105462.36,105475.86,104408.44,104542.12,0.1062,105419.413177,105023.256745,104819.436659,40.23,-105.237839,63.900112,-169.137951,739.346961,19.76,106722.755393,105630.627,104538.498607,2.068,43.5,37.1,UP,True,False,RANGE,False,False,False,1,107428.72,104408.44,106888.186648,105419.413177,106310.140442
BTC/USD,2025-11-11T13:00:00+00:00,104728.58,104729.74,104267.48,104567.02,0.2838,105338.232875,105005.365108,104816.92505,40.57,-155.973786,19.925332,-175.899118,719.555035,20.04,106763.487288,105577.096,104390.704712,2.247,40.1,40.9,UP,True,False,NEUTRAL,False,False,False,1,107428.72,104267.48,106752.580999,105338.232875,105621.452553
BTC/USD,2025-11-11T14:00:00+00:00,104269.27,104606.91,103853.14,104606.64,0.9688,105268.557363,104989.728829,104814.832661,41.14,-190.786124,-22.216959,-168.569165,721.998961,20.89,106789.940567,105530.228,104270.515433,2.387,40.8,43.1,UP,False,False,NEUTRAL,False,False,False,1,107428.72,103853.14,106692.224674,105268.557363,105650.018442
BTC/USD,2025-11-11T15:00:00+00:00,104606.23,104606.23,103250.0,103648.0,0.516,105114.218566,104937.112013,104803.222386,32.91,-292.359253,-76.245418,-216.113835,767.330464,22.36,106898.564026,105414.2245,103929.884974,2.816,47.6,51.3,UP,False,False,NEUTRAL,False,False,False,-1,107428.72,103250.0,106666.847147,105114.218566,105757.635696
BTC/USD,2025-11-11T16:00:00+00:00,103460.39,103674.78,103235.9,103644.6,0.1593,104974.254893,104886.425267,104791.693805,32.89,-368.878835,-134.772101,-234.106734,743.869717,23.75,106964.995634,105306.0985,103647.201366,3.151,44.9,60.0,UP,False,False,NEUTRAL,False,False,False,-1,107428.72,103235.9,106459.396616,104974.254893,104763.804575
BTC/USD,2025-11-11T17:00:00+00:00,103637.38,103728.87,102926.52,103324.63,0.4377,104817.147761,104825.178394,104777.096155,30.52,-450.151,-197.847881,-252.303119,748.04688,25.36,107048.654835,105189.2625,103329.870165,3.535,45.5,67.6,MIXED,False,False,NEUTRAL,False,False,False,-1,107428.72,102926.52,106314.245311,104817.147761,104766.67032
BTC/USD,2025-11-11T18:00:00+00:00,103357.04,103599.86,103124.44,103592.65,0.1865,104700.528926,104776.843947,104765.310622,34.75,-487.315334,-255.741372,-231.573963,728.573531,26.85,106996.047339,105063.468,103130.888661,3.679,42.1,70.1,MIXED,False,False,NEUTRAL,False,False,False,-1,107428.72,102926.52,106143.000721,104700.528926,104417.490297
BTC/USD,2025-11-11T19:00:00+00:00,103288.57,103599.44,102984.03,103204.48,1.3175,104558.048076,104715.182616,104749.779969,31.74,-541.844367,-312.961971,-228.882396,720.490422,28.39,106933.9995,104913.9495,102893.8995,3.851,40.7,73.7,DOWN,False,False,REVERSAL,False,False,False,-1,107428.72,102926.52,105979.354692,104558.048076,104673.385633
BTC/USD,2025-11-11T20:00:00+00:00,103416.69,103416.69,102728.47,103096.83,0.0697,104418.88445,104651.717807,104733.332705,30.94,-586.979144,-367.765405,-219.213738,718.185392,30.08,106904.779841,104779.5135,102654.247159,4.057,40.0,76.8,DOWN,False,False,REVERSAL,False,False,False,-1,107428.72,102728.47,105835.704404,104418.88445,104281.758088
BTC/USD,2025-11-11T21:00:00+00:00,103096.83,103179.7,102551.05,102752.28,0.4894,104260.160217,104577.23005,104713.620738,28.46,-643.137398,-422.839804,-220.297594,711.790007,31.83,106831.412086,104615.0695,102398.726914,4.237,38.9,79.5,DOWN,False,True,REVERSAL,False,False,False,-1,107087.06,102551.05,105661.028175,104260.160217,104164.51501
